,label,text
4880,0,ughhh schoool sooooonm holding every breath lt tilalove much thank everything amazing xox
4881,0,starbucksneed coffee school
4882,0,amstill great nowhave shower go class
4883,0,back dentist mouth numb itall shitty fucking fillings
4884,0,im bored nothing plus pain cause arm really weak hurting hospital
4885,0,work work workhate weekdays
4886,0,hurts butjust gotta keep goin crawl duvet hide
4887,0,gahhh dohave sick nyc
4888,0,lost ipod
4889,0,still working
4890,0,ah sweet sound chaos school holidayswishwas fit work day let wifey deal alas itnot
4891,0,enjoyingrammed post office experience
4892,0,well told wanted gohad extra ticket sunday missed hella fun
4893,0,exactly degrees sunday cuzm cincinnati thatwhy
4894,0,death miscarriedstill critical condition isgrave
4895,0,revsion classes werebore
4896,0,oh hope badkiss better
4897,0,friend requests everywhere inhale exhale
4898,0,wishwould better deals iphone
4899,0,malteaster choccy bunny today though
4900,0,wasnbk
4901,0,telfer etc etc fucking bunch wangs
4902,0,fuck couldnthey hold onweekendhave school
4903,0,realised gutted return back london without end
4904,0,really wants see snow patrol live seems like months ago weeks
4905,0,ahh wait im
4906,0,background cafe bookshop didsbury one effect colour sorting realisinghave orange penguins
4907,0,goodnight lt sleeping shirtsmell like man lolhave wait like hours see
4908,0,wrong sun shinning light room haha itraining cold windy lol
4909,0,yep got hours sleep
4910,0,saw wish virgin would
4911,0,excited packing putting someone elseplace
4912,0,arrived home wetmean totally wet
4913,0,see life gone really flat crap
4914,0,feeling good today
4915,0,ad hoc meeting spontaneously turned code camp
4916,0,coming play plymouth year cuscant go ucap tour cus arent coming anywhere near oxo
4917,0,someone sweden didnlike mystic myre
4918,0,back land living alas head work
4919,0,seriously ifhad stayed hourcould tweeted boss
4920,0,blah sick going school today
4921,0,good luck start testing today peace us til friday
4922,0,iteasier feel connected mutual pain itcloser general level consciousness people
4923,0,ihungry mommy isnhereeeee
4924,0,wants watch primeval somehow never find right time
4925,0,ill sucks
4926,0,havinggood day today
4927,0,pm soasked teacher ifhad speak project said nooam happymight spewed
4928,0,better excuse quot parrot ate headset quot literally mins blew sob
4929,0,oh snap bars liquor stores arenopen statutory holidays easter stupid retarded laws
4930,0,woke ish wet changed still tryn go back sleep lookin good tho
4931,0,much said drunken singing shopping time plans party way doctors apts must done spring
4932,0,dear pidgin development team please please please havenotify irc client asnever read gone
4933,0,hours assessments due tomorrow
4934,0,macbook air arrived wait till till father retturns
4935,0,hahadont many followers followees
4936,0,findlist songs band blipfm search song title individually
4937,0,listening new eminem track formula always funny track serious track track killing someone end boring
4938,0,oh snap bars liquor stores arenopen statutory holidays easter stupid retarded laws
4939,0,itrapped myfat old bodyhave choice
4940,0,nahhhh tell mejj fad quot supersonic quot came morning andgot sad
4941,0,youbig lost fanmissed
4942,0,wonbe long rain wind coming
4943,0,ok op weeks andbiopsy
4944,0,really wishcould see ya tonight butlive lansing sohad way entering contest sigh
4945,0,heading hell needvacation badlym havenbeen one sincewas canafford one though
4946,0,finally back track studio lost cubase dongle miami
4947,0,much achieved time rethink plans day neck pain helping matters
4948,0,well sunny weekend woke ice snow morning
4949,0,heading workkk
4950,0,sad
4951,0,anyone recommend air filter cigarette smoke neighbors smoke heavily amp sonasthma gotten worse needs steroids
4952,0,result tomorrow oh nooooo
4953,0,morning exit interview got moved wed todaywill focus prepping ipod lesson updating amp syncing ipods
4954,0,havenbeen bed yet perks unemployment yes apparently twitterberry updates come
4955,0,goood morning sheffield fuck text morningkfc mc ds days healthy
4956,0,dentist snowing hope roads okay
4957,0,stopped grocery store work picked salad wings last night sad msu
4958,0,itplaying west end busy seeing equus catch closed blame dan
4959,0,itsnowing april ugh sometimeshate pittsburghmiss la
4960,0,spring time
4961,0,followers
4962,0,never find mystic dream
4963,0,laptop charger broken unlesslittle cricket set home inside overnight typical worst possible time
4964,0,thinking fun missed last weekend work
4965,0,looked list isnthere
4966,0,sure amp sincemresponsible momdont random men bed andhave use imagination
4967,0,nt farwant gothe boat rocked one come ndm nt travelling canterbury
4968,0,ughwishcould doredo sleeping patterns messed getting sleep sunday nightslept hrs yest
4969,0,pool actually closed couldneven swim good thingbiked ran morning even onbusted foot
4970,0,getting back grind wishwas still boarding tahoe
4971,0,mileycyrus man sounds like hadrough nightm sorry hope ya get sleep soon
4972,0,queing front seat colossus paid pounds us jump hour queue
4973,0,mood work today bring day tomorrow
4974,0,cant seem shake blues away
4975,0,boo gettingpuppy anymore mum mauled suchshame tbh
4976,0,snow april really depressing
4977,0,long planning live life expectancy lewisham low
4978,0,havingcar sucks whatbad week get car taken away
4979,0,im tidying room school holidays boring
4980,0,got denied sexual contact fordisney movie rock itam none pleased
4981,0,got dog vet heart surgery
4982,0,duunw use thing
4983,0,feels really ill
4984,0,airport soooo cold walk soooo long
4985,0,nope rememberhave yet upgraded tobook withbuilt camera camera isight
4986,0,morning followers finally changed twitter name onlyday afteroriginally saidwould haha canfilm today try tomorrow
4987,0,itnot easy fly bos slc
4988,0,california happens puttrickily worded proposition hands electorate rather elected
4989,0,fell asleep early last night socouldnshowerm wearing sweats glasses andfeel like shitwanna go home
4990,0,donhurt hate memayyyyy lost ring
4991,0,itbeginning wind always picks worst possible moments freeze
4992,0,heard ampselling mini laptops bucks got excited learned special atlanta philly
4993,0,ugh suxbusm prepaid well accessing net bloody expensive amp pretty sure txt updates costfair bit
4994,0,killing treesmean downloading important educational research
4995,0,long day today
4996,0,friend broke promises
4997,0,fine thanks tired
4998,0,trying keep eyes open damn baking
4999,0,hell snowing
5000,0,gisburn great nice little single track try new bitshavent inwhile
5001,0,orange juice toothpaste mouth combo
5002,0,hating watching house kill mecanwait next episode timedonwant see
5003,0,sitting car waiting mum come homem locked
5004,0,answer youstudied four hours exam andm pretty surestill fucked
5005,0,home wch since morning awake since nd born night nothappy camper wch tired
5006,0,needs tlc
5007,0,heyve finished homework butis tired
5008,0,aww thats beautiful insad way true
5009,0,riddle answer romeo juliet fish broken glass water fishbowl breaking
5010,0,early morning flights sooo tired
5011,0,donknow dohave find someone play anyone playing violin mozart sonate lol
5012,0,poor msufeel bad taco bell sounds really freaking good right thanksjust might get
5013,0,yeah got cm snow newmarket yesterday seems following
5014,0,ugh studying todayneedstudy place study buddy anyone also lovely fuck leaving cert
5015,0,disappointed missing onmusic video lead role
5016,0,back new york wants go back badly
5017,0,much overtime work
5018,0,thatquitebad breakdrop mobilefair bit
5019,0,reading news seems keep getting worse terrible
5020,0,back india feels good resumed office andhave caught cold
5021,0,canexcel handle nested statements
5022,0,much picswanted post room drum kit proven beyond impossible since bedroom light blew
5023,0,soo tired sigh
5024,0,grumpy ones bestest friend
5025,0,msu fans one thing ohio state fan relate losing national championship feel loss
5026,0,feel better pally
5027,0,oh didonly find outm sad
5028,0,poor youjust finished work get day
5029,0,school workout home homework
5030,0,way jealous lauren going see go audio tonight
5031,0,ita great time year eat much must diet
5032,0,nobody wants play
5033,0,morning crazy old lady downstairs music turn uggg
5034,0,got sucked intomovie last night paying tiredness long work day
5035,0,hard possibly give uppet two move
5036,0,face againmiss hair
5037,0,labs earlyjust want sleep
5038,0,guess would sorry
5039,0,takes finnie vet later today helost weight worried
5040,0,would go reading moon women thenwould fall asleep late work ifworked
5041,0,time work im tired
5042,0,ughhhhhate jk lt
5043,0,got sleep three hours work
5044,0,shitthinksprained ankle amgoing km napfa run tomorrow damn
5045,0,ravioli burned tongue
5046,0,stuck seems quite disadvantages working aloneguessneed personal ass kicker
5047,0,canget
5048,0,quot april snow showers kill may flowers quot
5049,0,programming homework making late work
5050,0,sun given meterrible headache
5051,0,quite possiblem afraid shouldnhappen canhadset replaced warranty lt miles last year
5052,0,sunny days rain coming cango forwalk baby
5053,0,wishhad home time sleep next husband went work
5054,0,might consider removing studio mac pro tommorow sniff
5055,0,em ang lï ½m gï ½ nh sao ko thtri mï ½nh
5056,0,butmissed breakfast cause supposed snow inches today april january
5057,0,wayhave feeling last days nightsthinkhave conficker tried playing opossum didnt work
5058,0,thanksstarted sniffling like crazy gym today boohoo lots vitaminshould trick
5059,0,sounds like sledgehammer approach management sympathy
5060,0,omgcanbelieve happened weeks house
5061,0,cold dohave awake oh well good morning
5062,0,really hope goes aright
5063,0,yes sadlycanmake family commitment forever ago
5064,0,wishcould install japanese input windows beta
5065,0,need food
5066,0,lunch chores boring
5067,0,argham feeling well today new look social site canceled
5068,0,car got broken last night feeling violated
5069,0,jury service wasbust done never got serve ontrial goddamn guilty pleas mean weeks work cut short
5070,0,almost want cry becausem damn frustratedcanbreathe nose socansleep rest getting better
5071,0,absolutely sick riding bus sick school sick living far church attitude
5072,0,ripley missing sarah
5073,0,aaa migraine pootime go schoolslept buaaa hate tuesdays
5074,0,inproper shitty mood
5075,0,go schoolllhave sleeeppp
5076,0,finished crying eyes parentingpreteen hard
5077,0,enjoyed playing golf yesterday sun reaching paracetomol badminton session
5078,0,soooooooooo much uni work
5079,0,thin end wedge
5080,0,chance switch bit ly tiny urlcanread links work bit ly gets stopped malicious
5081,0,omg sounds amazinglive way bangkok sodonget chance see shows like enjoy
5082,0,messed
5083,0,sorry hun sure ifcan time atm could meet hammersmith tho staying london x
5084,0,ryan talking ex gf miscarrying makes sad although helike something ambition dodgy gt _ gt
5085,0,miss
5086,0,def taking northface whatthought retirement
5087,0,mcprusa lives always hearts goodbye puerto rico
5088,0,ill head
5089,0,reason unable sleep
5090,0,going gulf shores fun work
5091,0,went see doc today told things worse expected need meds drugstore heavy stuff
5092,0,gonna hit sack massive day uni
5093,0,hayfever attack looks likeve got get back flixonase
